data\ca\154913\1138574\392716920.html,Amenida Residences,"""We had couple events with Holiday Inn and both times was just great experience with  Catering Team, lead by Edward Popescu, absolutely professional Sales and Catering Manager. Every need and request were always taken care proactively. Food was great and tasty! Ball room was nicely set-up our guests gave us only positive feedbacks. Location is great and convenient for everybody in the city, parking is extra bonus.\nIt was so easy to work with their professional Catering Team - price is reasonable and quality of Customer Service couldn't be better. Communication between hotel administration and our event planners was on the high level and we were pleased with their effort and collaboration.\nWe are definitely be their permanent customer with all events we have in our company.\nEvent Director,\nNadia Casanova",5,positive,"July 14, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\392719829.html,Amenida Residences,"""I think that this is the first Holiday Inn that I have stayed at where breakfast wasn't included. This is because it has an onsite restaurant. We didn't stay long enough to use it so can't comment.\nThe room we stayed in had a 'musty' smell, as if through age. It didn't look like it had been updated in a while. Although the rest of the hotel is up to the Holiday Inn standards. The reception were very friendly and helpful throughout our stay. \nGreat location for travelling within Calgary as it is located right beside the 39th Avenue C-Train station.",3,negative,"July 14, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\394675227.html,Amenida Residences,"""We stayed here for a few nights when we visited the stampede. The location was excellent only a minute walk to train and two stops to stampede and directly to gate. We had dinner at resturant which was OK as we just needed to eat but wouldn't rush back there a little tasteless. Room was tidy and clean and couldn't fault it, service was pleasant and no problem. Only fault I can make is only one washer and dryer it was hard work getting a place in the que for these. But I would stay again no problem. ",4,positive,"July 20, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\394844168.html,Amenida Residences,"""We booked a total of 6 nights during our Alberta trip at this Holiday Inn. It is very convenient to get to the City Center by the Calgary transit (right at the hotel's back door!) and also 2 Km. from the Chinook Shopping Centre which provides all the shopping experiences you can find!!! The desk and dining\u002Fbar staff went out of their way to assist us. The rooms were clean and comfortable. We would re book this hotel in a heartbeat! Special kudos to Mr. Patterson (Brian?) at the front desk - he was the best!",5,positive,"July 20, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\398627052.html,Amenida Residences,"""We stayed here two nights just after the Stampede. The first thing we noticed was the service. Everyone we met was pleasant and helpful and seemed genuinely happy to be there. The place itself was modest and a little outdated but clean and comfortable. Very handy central location and a quiet room.\n\nWould stay again.",4,positive,"July 28, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\401502282.html,Amenida Residences,"""We were extremely disappointed with the quality of the room on this property.  Is in a great location, to catch the train into town, ample parking, and very friendly staff.  BUT the rooms need a major overhaul, beds of a poor quality, and a really noise airconditioning unit out side of our window.",3,negative,"August 4, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\404331973.html,Amenida Residences,"""As previously stated the location and price for this hotel compared to others in the same area or downtown make it an ideal location.\nLots of parking and ideal for the transit with a station at the rear of the building.\nThe staff couldn't be faulted and also assisted quickly with a few maintenance issues we had.\nThe restaurant and bar areas were good and we used the pool daily.\nWould stay again. ",5,positive,"August 11, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\405257608.html,Amenida Residences,"""We stayed here while in town for a wedding. Our queen room was $129\u002Fnight, more than we would have paid at other, nicer hotels but we booked here to be in the same spot as family members. \n\nThe queen room has one double size bad (not a queen). The room is very small, as is the bathroom. The bed is not particularly comfortable. Everything about this was mediocre. \n\nOur rate includes breakfast, and we liked that we could order off the menu with the breakfast credit. However, the food was also just mediocre. \n\nI wouldn't choose to stay here again, though it wasn't terrible. ",3,negative,"August 14, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\407469168.html,Amenida Residences,"""This is an older Holiday Inn property, and on first sight I was apprehensive.  What a pleasant surprise to find a freshly redecorated, spotlessly clean building, an welcoming and professional staff.  My room was smaller, as was typical in the 60's-70's era, but bright and clean, with a comfortable bed and all the amenities. \n\nThe real surprise is the really excellent restaurant!  The first night I was tired from travel and chose to eat in the small bar\u002Fdiner connected to the bar, but the second night I chose to eat there because the Chef is really excellent and the staff is great.  The food is as good as I've had in much larger 5STAR Hotels in the big city.  Nice Job whoever took over this property.  Really well done.",4,positive,"August 19, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\408903532.html,Amenida Residences,"""We were booking a last minute trip to Calgary when we booked a room here through hotwire. Of course when you book through hotwire you never really know what type of room you will be getting. The hotel staff was extremely courteous and helpful and helped us upgrade to a king bed from a double at no charge. Our room was small but worked perfect for our needs, the bed was very comfortable and free parking is a bonus. We never got to hit the pool or fitness facilities like we intended but based on the location and deal we got I would happily pay more to stay here next time.",4,positive,"August 22, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\414333748.html,Amenida Residences,"""I got a very good deal on this hotel through hotwire which did make me like the hotel more than I would have.  I didn't like the area the hotel was in and the hotel felt like an institution and the room and bed was very small, I'm glad I was on my own.  The restaurant was excellent, good food and good value and I felt welcomed by the staff.  I phoned the front desk about a noisy group on my floor and that the TV didn't work and they moved me to the 3rd floor which had much bigger rooms, beds and more facilities such as a fridge and microwave.  It is a great location if you want to catch the transit into town or visit the Saddledome.  Breakfast was also good.  I have recently stayed at 3 different hotels in Calgary and this one had the best restaurant and the best staff.",4,positive,"September 3, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\415936283.html,Amenida Residences,"""From check in to check out, we had a perfect stay.  For the room rate, the hotel greatly exceeded expectations.\n\nThe hotel was quiet.  We slept well each night on comfortable beds.  The room was clean, without any maintenance issues.\n\nThe front desk staff went out of their way to make us feel welcome.  \n\nIncluded in our room rate was two $15 credits each morning for breakfast at the restaurant inside the hotel.  The food was excellent, the prices reasonable.  Our vouchers covered the full cost of our meals all three mornings.  Without vouchers, we would have still chosen to eat at this restaurant as the servers were also very pleasant and efficient.\n\nThere was plenty of free parking outside.\n\nThe location of the hotel was amazing.  It is 200 feet from the 39th street train station. Despite the proximity of the trains, we could not hear them from our room. We bought an all day pass for $9.50 CDN at the ticket machine in the station and used the train to go downtown.  Other attractions are strategically placed along the lines, including a huge shopping center to the south and the Calgary Zoo to the northeast.  \n\nThere is also a shuttle connection from a train station to Heritage Park.  This was an all day must see, the number one attraction in Calgary.\n\nThe front desk had all the information we needed.",5,positive,"September 7, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\421728379.html,Amenida Residences,"""We needed to stay the one night in Calgary, with out dog. Lucky for us the Holiday Inn allows dogs.  Good on them.   Two things I have concerns with. I am very scent sensitive and they had to 2 scent dispensers in the room.  HAD TO REMOVE THEM RIGHT AWAY.  The WFI was so slow we had to shut it down.  On the plus sides, rooms are very nice, staff are friendly, and the breakfast was FANTASTIC. A full breakfast.  The fixes are two easy one.",3,negative,"September 24, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\421982373.html,Amenida Residences,"""Despite this hotel having quite small rooms, no fridge (but available on request) and l-o-n-g corridors, this is a great hotel. We stayed for three nights and thoroughly enjoyed our visit. It is ideally situated, being only a few yards from the Transit station which provides a rapid journey to the city centre. From the moment that we checked-in, until we checked-out, we found all the staff to be friendly and very helpful. They certainly helped to make our stay such a pleasant experience. In addition, there is ample complimentary car parking. The restaurant (which I have reviewed separately) is also very good with excellent meals and great staff. Highly recommended and we shall certainly stay here again should we ever be in Calgary.",5,positive,"September 25, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\423647520.html,Amenida Residences,"""The hotel is conveniently located near the intersection of Macleod Trial and Anderson Rd. My room was clean and had a comfortable pillow top bed. Ana, who checked me in, was cheerful, friendly and helpful. The free typical Holiday Inn Express breakfast was free and tasty with many hot and cold options. The hotel has a large, indoor, heated pool with a cool spiral slide for the kids. For adults, there is a small fitness center. My room had a microwave, Keurig and small refrigerator in the room. No issues recommending this hotel.\n\nIf you found this review helpful, please drop me a helpful vote by clicking on the link below.",4,positive,"September 29, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\424760687.html,Amenida Residences,"""At first we were a bit disappointed but after a night stay we were very pleased. The check-in was quick and friendly. The room was far away from the entrance--not good for seniors--but a back entrance for access. There was no breakfast included but a nice restaurant near the lobby. We had a fridge and a Keurig coffee pot which did not work. The bathroom was very small but towels good. The bed was very comfy -- the rooms looked as if they were remodeled and clean. There are many restaurants close by us choosing the Bolero for supper and the Cheesecake restaurant. Their is a huge mall nearby.This hotel seems to be a stay for business rather than families. The location is on the McLeod trail and not too far from Heritage Park a must visit.",4,positive,"October 3, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\425095056.html,Amenida Residences,"""Easily accessible location, and close to other shopping.  Most notable at this location was the friendliness and helpfulness of staff, both in the hotel and restaurant. The room was small and somewhat dated, but quite satisfactory. Comfortable and clean bed, well equipped room with microwave, fridge and all the expected amenities. The restaurant provided a very nice selection of entrees, as well as fast and friendly service.  Overall I was very pleased with my stay here.",4,positive,"October 4, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\425738241.html,Amenida Residences,"""We were so impressed by the way that Edward Popescu handled our convention, that we booked our second convention with triple the people and time with the Holiday Inn Calgary, Macleod Trail South.  The ballrooms are amazing, the prices are incredible and the food was unbelievable.  Can't wait to get in there next week for out next three presentations!  PS - The staff was amazing, bending over backwards to accommodate and they were so friendly.  Parking is great and so accessible to downtown.  The restaurant is very good and relaxing.  Just a nice place to be and \""Holiday\"".",5,positive,"October 7, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\428986399.html,Amenida Residences,"""Was here for a business trip, surprised that they didn't have a hot tub. It also would have been nice if the restaurant\u002F bar opened earlier than 5:00. The layout of the hotel was a little wonky (this is not a complaint just an observation).",3,negative,"October 17, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\430344409.html,Amenida Residences,"""My parents and I booked Holiday Inn - MacLeod Trail South for a night thru Expedia. I love the location since it's close to food joints and the city center. We were going to the US Embassy the following morning and leave Calgary that evening.\n\nI can imagine that parking would be a problem when the property gets full house but, we were surprise and felt lucky to get a good parking spot.\nAs soon as we entered the concierge, the nice guy at the front desk greeted us and checked us in, gave us our card keys and a breakfast coupon for each of us.\n\nOur room was clean and beds comfy. We had a great restful sleep.\n\nThe next day, we went to the restaurant for breakfast. Our waitress was rather \""cold\""  and our food took a good hour but I felt compensated for the nice breakfast choices that me and my parents picked. Strangely, we were brought a charge for our breakfast which we completely ignored since we paid for FREE breakfast(for 3 people) when we booked our room online.\n\nWe checked out fine but my mom noticed that there was a $50 hold on her credit card, which she wasn't happy about because other hotels that she and my dad stayed in never ever did that. I myself had worked as a front desk in a 3-star hotel so I know that we get guests' credit card details for a reason. Also, we were not informed before hand that there's a $50 hold after a guest checks out.\nWe only learned about it when my mom got a notice from her credit card(after we checked out) that Holiday Inn charged $50. I called the hotel, a nice lady answered and told us about the $50 hold.\n\nOverall, our stay was good - because of the accommodating front desk agents while we were there... and I happen to love the color green. I love Holiday Inn's motif.\n\nIt really makes a big difference if all staff in the property are nice and friendly, not just the front desk people.\n\nThank you.",4,positive,"October 21, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\431017612.html,Amenida Residences,"""Stayed one night for the easy access to the C train as we were going to a Flames game. Hotel is in a bit of a sketchy neighbor hood but if your looking for somewhere decent to crash and right on the train line this is great!  Beds comfy, pool was decent, no breakfast though ",3,negative,"October 23, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\435357225.html,Amenida Residences,"""I stayed here one night for shopping. It is very close to the Chinook Centre. It is also a block from the C train. The bed is comfortable. Lacking a continental breakfast. However, the restaurant has amazing food. I am gluten free and they have many options available.",4,positive,"November 7, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\435785884.html,Amenida Residences,"""I was trying today to find a room for a colleague from Europe visiting for 13 nights from the 20\u002F11. Search engines showed a deal of $105.80 average\u002Fnight for 13 nights. The hotel's own website did one better and included breakfast for the same rate. I called the hotel direct and was told I was wrong and could not be looking at the correct website. I did not get much opportunity to prove my case as the male reservations clerk hung up on me.\nMy business frequently uses this hotel for visitors. Never again.",1,negative,"November 9, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\440224369.html,Amenida Residences,"""The rooms are older but clean.  The bathrooms are a bit tight, especially how the door opened out over the sink area, I got clunked a couple times by a person exiting the bathroom and I was at the sink. The pool is a nice size for kids.  Even though it's on a busy road we heard no noise.  The front desk people are very friendly and extremely helpful.  I'd stay here again. (this was a medical trip and they were very accommodating for we had to keep things quiet in our room)",4,positive,"November 26, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\440433336.html,Amenida Residences,"""Rooms are freshly new. Close to the airport, nice and helpful staff.The ice machine didn't work though.Good internet connection and coffee machine in room The hotel had a free airport shuttle and spacious free parking",4,positive,"November 27, 2016",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\451349517.html,Amenida Residences,"""Nothing fancy but it is a clean good hotel.  Restaurant is on the premises which is good if you are busy. And Sandy at the restaurant will make your evening super comfortable.  Food is hardly average but her service is very good! ",3,negative,"January 11, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\455199931.html,Amenida Residences,"""Basic hotel,  easy parking. Clean however queen room i was upgraded to was a bit tired .. Dissapointing for a holiday inn.  But  ok. Noisy fans.  \nEnjoyed a nice burger and beer in the bar. Very freidnly staff. Breakfast to order and well presented. ",3,negative,"January 27, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\456421742.html,Amenida Residences,"""Room as usual small in bath and compact appliances.  Room size as usual holiday inn standard size.  Clean and tidy. \nFront desk staffs very friendly.\nSouth Forty2 lounge very good service. \n6 mins drive to 4th street for good food.\n4 mins drive to Chinook Mall.",4,positive,"February 1, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\457173393.html,Amenida Residences,"""The staff are wonderful and the complimentary breakfast is off of a small menu! Real food no microwaved bacon!\n\nMy only complaint is the beds are hard and not comfortable, woke up with an aching back. The pool is nice but no hot tub or water slide. Really wishing there was a hot tub! :(",3,negative,"February 4, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\458523094.html,Amenida Residences,"""The hotel has been updated at some point but it's still seems old. Low ceiling, tiny rooms. I spent a week here for work wouldn't have been my choice. Lots of newer hotels in the area. My room was a lower level and I could hear and feel the freight trains. Never ate at the restaurant but others said it was good. If you booked for a night it will be fine!",3,negative,"February 10, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\459470553.html,Amenida Residences,"""The staff at the hotel were great. There was a slight discrepancy with our reservation, so they upgraded us to a king suite at no extra cost. The room was larger than we needed with a double jacuzzi tub in the corner. The beds were extremely comfortable, and the breakfast in the morning was quite enjoyable.  All in all a great weekend getaway. ",5,positive,"February 13, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\464414392.html,Amenida Residences,"""Friendly staff, clean quiet room. Restaurant well staffed, good quality food, great service. Hotel has several restaurants within walking distance, major shopping a few minutes by car. Location is near major routes, easy to get to, and easy to get going again. I will stay here again next time I'm in the area.",5,positive,"March 4, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\470968705.html,Amenida Residences,"""We stayed for one night on a Sunday and the place was pretty quiet. Very clean inside despite the general area the hotel was in, it was nicely decorated and renovated. We booked with breakfast included and the restaurant was also very quit on a Monday morning, our server was very attentive and the food was quick to arrive at the table. Despite the fact that our room was on the same side of the building as a dog boarding kennel, we didn't even notice until we opened the window in the morning to the did we then notice sound of barking. ",3,negative,"March 28, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\471994607.html,Amenida Residences,"""Have stayed many times at this location over the years . It has been updated but it is still feeling it's age. That being said the staff is great, the restaurant is tasty and it's a perfect location for attending a concert. The c-train is right behind hotel and is only two stops from stadium . There is shopping a short drive away and it is close to downtown . The area is not the nicest either. But for a short stopover is great. ",3,negative,"April 1, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\472254374.html,Amenida Residences,"""We stayed 2 weekend nights for a volleyball tourney with our whole team. Staff is quite friendly and helpful. Breakfast buffet was very complete and good. Restaurant did a great job for our group meal ( thanks sandy our server).\nRoom was clean as was the hotel. Pool was simple and adequate. Room is dated and very small by North American standards. Washroom too small for our needs. Check in and check out smooth. Hotel is kinda remote. Would return for larger room or on a single business trip. Train is nearby.",3,negative,"April 3, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\476807687.html,Amenida Residences,"""Really like this hotel.  It is classic, when hotels had a restaurant, lounge, and large pool.\nDoesn't try to impress with designer colors - just creams and whites that never tire.  Could actually talk around the pool as the kids swam since there is no noisy slide or waterfall.  Great food at restaurant - reasonably priced.  about 7 blocks from Chinook Centre. Carl Jr's and A&W across the street.  Older style hotel but super clean and well looked after.  Best part was all the staff we interacted with were very friendly and helpful.\nGreat large rectangle pool for doing laps.  Priced reasonable.",4,positive,"April 18, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\479241064.html,Amenida Residences,"""Stayed there for a tournament with my daughters team. The rooms were decent and had nothing to complain about. They offered earplugs in the rooms, I thought this was a bad sign, but there was little noise to disturb me.",4,positive,"April 26, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\489734432.html,Amenida Residences,"""This hotel offers all the amenities that a traveller will need. Very comfortable & spacious room, indoor heated pool with water slide & extra towels provided. Wi-Fi was easily accessible & free to guests. Close to South Centre Mall & MacLoud Trail. Buffet breakfast included.",4,positive,"June 1, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\494682126.html,Amenida Residences,"""The hotel is nice on the inside, however, it is NOT an airport hotel. The location is at least a 20-25min drive to the airport. The cost of a checker cab was $42 (not including tip), the cost of a cab was between $30-40, and an Uber was $18. Although they offer a shuttle service, it only leaves every hour from the hotel and if you want to be picked up in the airport expect to wait 20-30 minutes as they have to come get you. Breakfast options were not great.",3,negative,"June 20, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\494978286.html,Amenida Residences,"""Just completed a two night stay for business at the Holiday Inn on Macleod Trail south and I would rate it as a solid 3 star property.  The hotel was perfectly adequate for my business travel needs however I'm not sure that it would be the best fit for a family style vacation. There are a few off-site dining options within easy foot travel however most were fast food variety,  I did try to dine at the Korean restaurant that was just across the way but it seemed very popular and there was wait to be seated.  Other option was an A&W stand kitty corner to the hotel but it wasn't appealing to me during my stay.\n\nI had a king bed sized room on the third floor (one level down from the lobby) and it was clean but a bit on the small size.  Room amenities are somewhat Spartan but again, perfectly adequate for solo business travel.  Noise from outside the hotel was not an issue and black out blinds did their job.  I had one meal at their on-site restaurant and was pleasantly surprised by the quality and presentation.  Wasn't expecting much but the meal was just fine and the service was worthy of a higher end property. Had two breakfasts and they were both perfectly fine and again, service was representative of what would be expected in a higher rated hotel.  Occupancy levels may be down (seasonally\"") as the hotel did not appear to be very full and the restaurant was not open continuously throughout the day, i.e., open for breakfast, then closed for a few hours then open for lunch and closed again before reopening for dinner.  There was at area set aside for a buffet but it was not in use during my stay.  Kudos to the manager for making an adjustment in our billing due to malfunctioning hvac unit during my stay.  Should also note that the in-room wireless wifi was rock solid and quite fast for complimentary service.  I would definitely stay here again for business but as mentioned previously would probably seek out other options for a pleasure trip.  All of  my interactions with hotel staff were of a superior nature and I found them all to be pleasant without being over the top.  Recommended",3,negative,"June 21, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\498391970.html,Amenida Residences,"""This Holiday Inn Express & Suites is conveniently-located near the south side of Calgary, relatively easy to find, offers a clean lobby, large, clean rooms well-equipped with all amenities required by a traveler including fridge & microwave oven.  The breakfast room is large and offers a good breakfast selection.  All hotel staff were polite and friendly.  There are several restaurants within walking distance for your evening meal.",5,positive,"July 3, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\501023793.html,Amenida Residences,"""The hotel is average Holiday Inn.  Comfy beds, good enough amenities in room etc..The only issue that surprise me most is the back door is wide open with no lock no security from 7am till 11pm.  Homeless people walking around from back door like their own home and eating the food that cleaning lady left under the staircase.",2,negative,"July 11, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\502296821.html,Amenida Residences,"""Had a lovely 4 night stay here during the Calgary Stampede.  Our 4th floor room was a good size with a king bed, a sofa bed, desk, fridge and microwave.  The bed was super comfortable.  The bathroom was a bit tight, but with the sink situated outside the bathroom it made it easier for 2 people to get ready in the mornings.  Our booking came with vouchers for the onsite restaurant.  They had an excellent buffet on every morning and it was available until 11 am.  The dishes on the buffet changed each day so there was always a nice variety.  The vouchers permitted having the buffet or ordering from the menu.  What I found really convenient, though, was the hotel's proximity to the C Train line.  I was prepared to walk to Stampede Park because I figured it was only about a 1\u002F2 hour by foot, but the desk staff advised us that the train was just behind the hotel and the Park was 2 stops away.  He provided lots of information for us including pricing.  It was so close to the train stop, just out the lower door and across the parking lot.  For those that enjoy walking, you could also get to the Chinook Centre which would be about a 1\u002F2 hour walk in the opposite direction.  Although there weren't a lot of dining options close to the hotel, with the train being so handy, you could easily take the train into the city centre to enjoy all that is offered there.  I didn't have time to experience the fitness room or the indoor pool, but was certainly glad they were available tot me.  Perhaps the decor at this hotel is a bit tired, but the amenities, location, and helpful staff are what would draw me back to this hotel on a return visit to Calgary.",5,positive,"July 15, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\502992828.html,Amenida Residences,"""Great helpful staff.  Good beds, clean and lots of amenities.Great to have a microwave and fridge.  Good idea to have the sink and mirror outside the bathroom. The Ctrain was just behind the hotel, so easy to get around.  Such a bonus at a busy time of year for Calgary.",5,positive,"July 17, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\503560092.html,Amenida Residences,"""Despite not being in the centre of Calgary this hotel is ideally located. A short walk to the C Train which has regular services to downtown. Only 1stop away from one of the Stampede stations. The staff here are so helpful, the restaurant is good value and a well stocked bar.",5,positive,"July 19, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\504558751.html,Amenida Residences,"""Place is nothing special really. Our room had a living room with a couch and a TV, then there's a bedroom with a king bed that does not leave much space for anything else but nightstands. Our bedroom has a TV too. There's free breakfast downstairs. Brewed coffee is good. Breakfast entails scrambled eggs, chicken sausages and patties, waffles and baggles. Yogurt is available too. They have a small parking that can easily get filled in up by hotel guests. Parking is free. It's nearby to a mall (about 5mins drive). It's around 10-15mins away to downtown. The elevators are old and slow.",3,negative,"July 22, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\504586701.html,Amenida Residences,"""A nice hotel located just one railway stop south of the annual Stampede.  This is a good quality hotel  with an indoor swimming pool and restaurant.  The only negative is that the immediate neighborhood is somewhat industrial and commercial.  However it is a very safe neighborhood.  This is my second stay here for the Stampede.",5,positive,"July 22, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\507547269.html,Amenida Residences,"""I enjoyed my stay at this hotel. Free breaky and clean rooms!!\nNice staff and good nearby eats\nGreat location for th stampede and a fairly priced hotel\nOnly suggestion is just to have local papers available",4,positive,"July 31, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\509145198.html,Amenida Residences,"""My husband and I stayed here for four nights in July for a convention. We had requested a king room with a fridge when booking months in advance, but when we checked in one had to be delivered to the room. It looked like it had fallen off the back of a truck, and had mold inside, which I cleaned myself. Thank goodness for Clorox wipes!! It worked, but there was no microwave, just a Keurig coffee machine with 3 pods.  \nThe room has a small sink outside of the toilet\u002Ftub room, which we did not like.\nHowever it was only a short walk to the C train station, which was handy.\nThe hotel has a restaurant, but does not offer a complimentary breakfast. \nMy husband went down to try it one morning but did not feel it was worth the $15.\nMc Donald's and a drive thru Tim Horton's is down the street, and we tried the Vietnamese restaurant Pho Xing Xing which was reasonable and had good food.\nThis hotel is built on a hill, thus there are many stairs inside and out to get to your room.\nThis made it difficult for my 80 year old mother in law. There is an elevator, but we were on the \""second\"" floor which only had access with stairs.\nOur room faced the parking lot which was quiet and we slept very well, the bed was excellent.\nIf location to downtown and the train are what you need then this hotel delivers.\nUnfortunately due to the small room and other issues we would not stay here again.",3,negative,"August 5, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\512271366.html,Amenida Residences,"""We stayed 1 night here.  Our room had 2 beds which were very comfortable.  The room wasn't too big, but it was clean and comfortable for the one night we were there.  The bathroom was a little outdated, but it had a very strong shower stream.  It was nice.  There was a mini fridge and the hotel had a free sit down breakfast.  The location is close to downtown and the trains.  Would stay here again if we ever came back.",4,positive,"August 13, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\513897942.html,Amenida Residences,"""Hotel was very clean and comfortable. Restaurant was a bit over-priced in my opinion. The hotel can improve it by reducing the entree prices by a couple of dollars, and offering a few non-GMO or organic options for diners who care about such matters, such as myself.",4,positive,"August 16, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
data\ca\154913\1138574\521461008.html,Amenida Residences,"""I stayed here for one night for work.  This particular Holiday Inn was chosen due to its location.  I took a taxi everywhere so cannot speak to parking costs.\n\nThe hotel and rooms are as expected.  Good size, acceptably clean.  Surprisingly, the room I was given (double queen bed) came with a small kitchen top (really just an island with a microwave etc).  I did not use it but it would have been handy for those who do.  The room was also on the ground floor overlooking the outside parking lot, which wasn't ideal as I had to keep the blinds drawn for privacy.\n\nWifi worked fine and was fast.  TV and air-conditioning all worked and were not too noisy.  Check-in and check-out were fast.  All I did was sleep here so nothing amazing but nothing to complain about.  I did not have breakfast so do not know if it is offered or the quality of the breakfast food here.  If there was another work function in the same area, I would likely choose this hotel again.",4,positive,"September 5, 2017",4206 Macleod Trail South,"('Calgary',)",Alberta,T2G 2R7
